event_id,t_start,t_end,duration,n_cells,n_center,event_type,avg_score,is_spatial
2418,115,115,1,9,316,spatial_sustained,0.9351,True
2419,115,115,1,1,353,spatial_sustained,0.5089,False
2420,115,115,1,1,389,spatial_sustained,0.9761,False
2421,115,115,1,1,583,spatial_sustained,0.9891,False
2422,115,115,1,1,640,spatial_sustained,0.8644,False
2423,115,115,1,9,697,spatial_sustained,0.9739,True
2424,115,115,1,1,860,spatial_sustained,0.5286,False
2425,115,115,1,1,912,spatial_sustained,1.0,False
2426,115,115,1,1,925,spatial_sustained,0.5421,False
2427,115,115,1,1,997,spatial_sustained,0.5454,False
2428,116,116,1,1,20,spatial_sustained,0.6087,False
2429,116,116,1,2,59,spatial_sustained,0.6295,True
2430,116,116,1,9,116,spatial_sustained,0.9755,True
2431,116,116,1,9,131,spatial_sustained,0.9367,True
2432,116,116,1,9,171,spatial_sustained,0.9941,True
2433,116,116,1,9,316,spatial_sustained,0.9349,True
2434,116,116,1,1,389,spatial_sustained,0.9782,False
2435,116,116,1,9,514,spatial_sustained,0.9185,True
2436,116,116,1,1,552,spatial_sustained,0.6544,False
2437,116,116,1,1,640,spatial_sustained,0.9251,False
2438,116,116,1,1,773,spatial_sustained,0.5122,False
2439,116,116,1,8,866,spatial_sustained,0.8934,True
2440,116,116,1,9,904,spatial_sustained,0.8646,True
2441,116,116,1,1,912,spatial_sustained,1.0,False
2442,116,116,1,1,949,spatial_sustained,0.6189,False
2443,116,116,1,1,1014,spatial_sustained,0.5474,False
2444,117,117,1,1,3,spatial_sustained,0.5095,False
2445,117,117,1,2,59,spatial_sustained,0.6956,True
2446,117,117,1,8,131,spatial_sustained,0.9892,True
2447,117,117,1,9,171,spatial_sustained,0.9945,True
2448,117,117,1,16,317,spatial_sustained,0.8968,True
2449,117,117,1,11,513,spatial_sustained,0.927,True
2450,117,117,1,2,496,spatial_sustained,0.5281,True
2451,117,117,1,4,561,spatial_sustained,0.6444,True
2452,117,117,1,1,621,spatial_sustained,0.8109,False
2453,117,117,1,2,657,spatial_sustained,0.5457,True
2454,117,117,1,9,667,spatial_sustained,0.9002,True
2455,117,117,1,1,640,spatial_sustained,0.9753,False
2456,117,117,1,9,865,spatial_sustained,0.9242,True
2457,117,117,1,1,860,spatial_sustained,0.519,False
2458,117,117,1,17,937,spatial_sustained,0.8743,True
2459,117,117,1,1,925,spatial_sustained,0.575,False
2460,117,117,1,1,959,spatial_sustained,0.8272,False
2461,118,118,1,1,0,spatial_sustained,0.8068,False
2462,118,118,1,2,16,spatial_sustained,0.5793,True
2463,118,118,1,1,59,spatial_sustained,0.7419,False
2464,118,118,1,1,134,spatial_sustained,0.5514,False
2465,118,118,1,9,171,spatial_sustained,0.9953,True
2466,118,118,1,15,317,spatial_sustained,0.9232,True
2467,118,118,1,1,321,spatial_sustained,0.6102,False
2468,118,118,1,9,514,spatial_sustained,0.9748,True
2469,118,118,1,7,550,spatial_sustained,0.89,True
2470,118,118,1,1,567,spatial_sustained,0.5452,False
2471,118,118,1,2,595,spatial_sustained,0.5542,True
2472,118,118,1,1,621,spatial_sustained,0.8134,False
2473,118,118,1,9,667,spatial_sustained,0.9376,True
2474,118,118,1,1,640,spatial_sustained,0.9718,False
2475,118,118,1,8,866,spatial_sustained,0.9615,True
2476,118,118,1,2,925,spatial_sustained,0.6155,True
2477,118,118,1,9,970,spatial_sustained,0.9591,True
2478,118,118,1,1,1016,spatial_sustained,0.5139,False
2479,119,119,1,1,15,spatial_sustained,0.7441,False
2480,119,119,1,1,17,spatial_sustained,0.8073,False
2481,119,119,1,1,38,spatial_sustained,0.5844,False
2482,119,119,1,1,59,spatial_sustained,0.762,False
2483,119,119,1,9,171,spatial_sustained,0.9917,True
2484,119,119,1,24,349,spatial_sustained,0.9011,True
2485,119,119,1,1,321,spatial_sustained,0.5617,False
2486,119,119,1,9,514,spatial_sustained,0.9818,True
2487,119,119,1,1,499,spatial_sustained,0.8926,False
2488,119,119,1,7,550,spatial_sustained,0.9946,True
2489,119,119,1,1,621,spatial_sustained,0.8198,False
2490,119,119,1,9,667,spatial_sustained,0.9389,True
2491,119,119,1,1,640,spatial_sustained,0.9705,False
2492,119,119,1,9,865,spatial_sustained,0.9514,True
2493,119,119,1,9,970,spatial_sustained,0.9734,True
2494,119,119,1,9,981,spatial_sustained,0.8393,True
2495,119,119,1,1,990,spatial_sustained,0.6305,False
2496,120,120,1,1,59,spatial_sustained,0.5404,False
2497,120,120,1,9,171,spatial_sustained,0.6597,True
2498,120,120,1,1,180,spatial_sustained,0.5169,False
2499,120,120,1,1,184,spatial_sustained,0.5275,False
2500,120,120,1,1,244,spatial_sustained,0.5305,False
2501,120,120,1,4,333,spatial_sustained,0.5104,True
2502,120,120,1,1,279,spatial_sustained,0.5267,False
2503,120,120,1,28,378,spatial_sustained,0.7981,True
2504,120,120,1,1,372,spatial_sustained,0.5176,False
2505,120,120,1,1,384,spatial_sustained,0.5144,False
2506,120,120,1,4,419,spatial_sustained,0.5117,True
2507,120,120,1,1,429,spatial_sustained,0.5187,False
2508,120,120,1,12,501,spatial_sustained,0.5464,True
2509,120,120,1,18,545,spatial_sustained,0.9452,True
2510,120,120,1,1,499,spatial_sustained,0.7416,False
2511,120,120,1,4,538,spatial_sustained,0.5165,True
2512,120,120,1,1,561,spatial_sustained,0.5094,False
2513,120,120,1,27,728,spatial_sustained,0.5872,True
2514,120,120,1,1,640,spatial_sustained,0.5039,False
2515,120,120,1,1,690,spatial_sustained,0.5032,False
2516,120,120,1,1,725,spatial_sustained,0.5334,False
2517,120,120,1,1,752,spatial_sustained,0.6051,False
2518,120,120,1,1,782,spatial_sustained,0.544,False
2519,120,120,1,1,797,spatial_sustained,0.5077,False
2520,120,120,1,1,810,spatial_sustained,0.5199,False
2521,120,120,1,4,875,spatial_sustained,0.5257,True
2522,120,120,1,2,855,spatial_sustained,0.5249,True
2523,120,120,1,12,896,spatial_sustained,0.8449,True
2524,120,120,1,9,970,spatial_sustained,0.986,True
2525,120,120,1,9,981,spatial_sustained,0.9354,True
2526,121,121,1,1,59,spatial_sustained,0.5287,False
2527,121,121,1,9,244,spatial_sustained,0.9308,True
2528,121,121,1,1,342,spatial_sustained,0.6533,False
2529,121,121,1,9,414,spatial_sustained,0.9553,True
2530,121,121,1,1,400,spatial_sustained,0.8773,False
2531,121,121,1,9,514,spatial_sustained,1.0,True
2532,121,121,1,1,499,spatial_sustained,0.7221,False
2533,121,121,1,7,550,spatial_sustained,1.0,True
2534,121,121,1,10,668,spatial_sustained,0.6869,True
2535,121,121,1,1,782,spatial_sustained,0.5562,False
2536,121,121,1,9,865,spatial_sustained,0.9693,True
2537,121,121,1,9,981,spatial_sustained,0.9232,True
2538,121,121,1,1,1004,spatial_sustained,0.5588,False
2539,122,122,1,1,22,spatial_sustained,0.8766,False
2540,122,122,1,7,68,spatial_sustained,0.8613,True
2541,122,122,1,1,59,spatial_sustained,0.6397,False
2542,122,122,1,1,66,spatial_sustained,0.5459,False
2543,122,122,1,2,116,spatial_sustained,0.6606,True
2544,122,122,1,1,145,spatial_sustained,0.5222,False
2545,122,122,1,9,244,spatial_sustained,0.9951,True
2546,122,122,1,1,342,spatial_sustained,0.8724,False
2547,122,122,1,1,352,spatial_sustained,0.6962,False
2548,122,122,1,9,414,spatial_sustained,0.9603,True
2549,122,122,1,1,400,spatial_sustained,0.9404,False
2550,122,122,1,9,514,spatial_sustained,1.0,True
2551,122,122,1,1,499,spatial_sustained,0.913,False
2552,122,122,1,1,668,spatial_sustained,0.5084,False
2553,122,122,1,1,766,spatial_sustained,0.5703,False
2554,122,122,1,1,782,spatial_sustained,0.7413,False
2555,122,122,1,1,825,spatial_sustained,0.5997,False
2556,122,122,1,9,865,spatial_sustained,0.9701,True
2557,122,122,1,1,912,spatial_sustained,0.5834,False
2558,122,122,1,1,936,spatial_sustained,0.5996,False
2559,122,122,1,9,981,spatial_sustained,0.9598,True
2560,122,122,1,1,1001,spatial_sustained,0.5019,False
2561,122,122,1,1,1007,spatial_sustained,0.6525,False
2562,122,122,1,1,1016,spatial_sustained,0.5127,False
2563,123,123,1,1,22,spatial_sustained,0.9443,False
2564,123,123,1,8,69,spatial_sustained,0.9111,True
2565,123,123,1,1,59,spatial_sustained,0.5609,False
2566,123,123,1,1,73,spatial_sustained,0.5037,False
2567,123,123,1,1,81,spatial_sustained,0.5531,False
2568,123,123,1,1,155,spatial_sustained,0.5811,False
2569,123,123,1,1,166,spatial_sustained,0.5052,False
2570,123,123,1,10,202,spatial_sustained,0.7774,True
2571,123,123,1,1,175,spatial_sustained,0.5409,False
2572,123,123,1,1,196,spatial_sustained,0.6243,False
2573,123,123,1,9,244,spatial_sustained,1.0,True
2574,123,123,1,10,415,spatial_sustained,0.9192,True
2575,123,123,1,1,400,spatial_sustained,0.9576,False
2576,123,123,1,1,442,spatial_sustained,0.8346,False
2577,123,123,1,9,514,spatial_sustained,1.0,True
2578,123,123,1,1,499,spatial_sustained,0.8908,False
2579,123,123,1,1,527,spatial_sustained,0.5142,False
2580,123,123,1,1,561,spatial_sustained,0.5318,False
2581,123,123,1,1,641,spatial_sustained,0.5042,False
2582,123,123,1,2,693,spatial_sustained,0.6206,True
2583,123,123,1,1,675,spatial_sustained,0.6515,False
2584,123,123,1,1,714,spatial_sustained,0.7596,False
2585,123,123,1,1,782,spatial_sustained,0.7028,False
2586,123,123,1,1,799,spatial_sustained,0.6201,False
2587,123,123,1,5,865,spatial_sustained,0.602,True
2588,123,123,1,2,845,spatial_sustained,0.5767,True
2589,123,123,1,1,860,spatial_sustained,0.5115,False
2590,123,123,1,1,935,spatial_sustained,0.6141,False
2591,123,123,1,1,946,spatial_sustained,0.5237,False
2592,123,123,1,9,981,spatial_sustained,0.9624,True
2593,123,123,1,1,999,spatial_sustained,0.643,False
2594,123,123,1,1,1001,spatial_sustained,0.7165,False
2595,124,124,1,1,22,spatial_sustained,0.9481,False
2596,124,124,1,8,69,spatial_sustained,0.9389,True
2597,124,124,1,9,202,spatial_sustained,0.8446,True
2598,124,124,1,9,244,spatial_sustained,1.0,True
2599,124,124,1,1,221,spatial_sustained,0.5242,False
2600,124,124,1,11,413,spatial_sustained,0.9291,True
2601,124,124,1,1,400,spatial_sustained,0.9827,False
2602,124,124,1,1,426,spatial_sustained,0.5568,False
2603,124,124,1,1,499,spatial_sustained,0.8757,False
2604,124,124,1,1,525,spatial_sustained,0.6458,False
2605,124,124,1,3,528,spatial_sustained,0.5406,True
2606,124,124,1,1,550,spatial_sustained,0.5404,False
2607,124,124,1,1,563,spatial_sustained,0.5186,False
2608,124,124,1,1,778,spatial_sustained,0.5443,False
2609,124,124,1,1,782,spatial_sustained,0.8545,False
2610,124,124,1,2,834,spatial_sustained,0.5871,True
2611,124,124,1,2,898,spatial_sustained,0.7492,True
2612,124,124,1,1,902,spatial_sustained,0.9204,False
2613,124,124,1,9,981,spatial_sustained,0.9621,True
2614,124,124,1,3,989,spatial_sustained,0.7032,True
2615,124,124,1,1,985,spatial_sustained,0.6738,False
2616,124,124,1,1,1002,spatial_sustained,0.5474,False
2617,124,124,1,1,1007,spatial_sustained,0.5319,False
2618,125,125,1,1,18,spatial_sustained,0.6837,False
2619,125,125,1,1,23,spatial_sustained,0.7567,False
2620,125,125,1,1,28,spatial_sustained,0.5659,False
2621,125,125,1,1,32,spatial_sustained,0.8084,False
2622,125,125,1,8,69,spatial_sustained,0.911,True
2623,125,125,1,1,62,spatial_sustained,0.5392,False
2624,125,125,1,10,202,spatial_sustained,0.8618,True
2625,125,125,1,1,150,spatial_sustained,0.5017,False
2626,125,125,1,9,244,spatial_sustained,1.0,True
2627,125,125,1,1,222,spatial_sustained,0.5172,False
2628,125,125,1,4,293,spatial_sustained,0.6506,True
2629,125,125,1,10,415,spatial_sustained,0.955,True
2630,125,125,1,1,400,spatial_sustained,0.9935,False
2631,125,125,1,1,420,spatial_sustained,0.6163,False
2632,125,125,1,1,430,spatial_sustained,0.6203,False
2633,125,125,1,2,499,spatial_sustained,0.7449,True
2634,125,125,1,1,505,spatial_sustained,0.5981,False
2635,125,125,1,3,561,spatial_sustained,0.681,True
2636,125,125,1,1,574,spatial_sustained,0.5369,False
2637,125,125,1,8,657,spatial_sustained,0.7814,True
2638,125,125,1,9,795,spatial_sustained,0.9352,True
2639,125,125,1,1,808,spatial_sustained,0.8087,False
2640,125,125,1,10,925,spatial_sustained,0.853,True
2641,125,125,1,2,902,spatial_sustained,0.7526,True
2642,125,125,1,1,917,spatial_sustained,0.669,False
2643,125,125,1,1,940,spatial_sustained,0.5621,False
2644,125,125,1,1,952,spatial_sustained,0.6161,False
2645,125,125,1,1,980,spatial_sustained,0.5576,False
2646,126,126,1,14,130,spatial_sustained,0.8768,True
2647,126,126,1,1,116,spatial_sustained,0.5306,False
2648,126,126,1,1,123,spatial_sustained,0.9277,False
2649,126,126,1,11,202,spatial_sustained,0.8402,True
2650,126,126,1,9,244,spatial_sustained,1.0,True
2651,126,126,1,5,271,spatial_sustained,0.5721,True
2652,126,126,1,1,318,spatial_sustained,0.7488,False
2653,126,126,1,18,477,spatial_sustained,0.8804,True
2654,126,126,1,3,385,spatial_sustained,0.5944,True
2655,126,126,1,1,400,spatial_sustained,0.9959,False
2656,126,126,1,2,483,spatial_sustained,0.5684,True
2657,126,126,1,1,497,spatial_sustained,0.7541,False
2658,126,126,1,1,521,spatial_sustained,0.5211,False
2659,126,126,1,1,544,spatial_sustained,0.513,False
2660,126,126,1,1,559,spatial_sustained,0.7102,False
2661,126,126,1,1,611,spatial_sustained,0.5843,False
2662,126,126,1,2,668,spatial_sustained,0.5868,True
2663,126,126,1,1,653,spatial_sustained,0.5813,False
2664,126,126,1,1,736,spatial_sustained,0.8372,False
2665,126,126,1,1,752,spatial_sustained,0.5267,False
2666,126,126,1,9,795,spatial_sustained,0.9947,True
2667,126,126,1,1,766,spatial_sustained,0.816,False
2668,126,126,1,1,831,spatial_sustained,0.6446,False
2669,126,126,1,1,834,spatial_sustained,0.7089,False
2670,126,126,1,2,902,spatial_sustained,0.7598,True
2671,126,126,1,3,908,spatial_sustained,0.5845,True
2672,126,126,1,9,925,spatial_sustained,0.917,True
2673,126,126,1,1,947,spatial_sustained,0.5473,False
2674,126,126,1,2,982,spatial_sustained,0.5212,True
2675,126,126,1,1,1006,spatial_sustained,0.6543,False
2676,126,126,1,1,1010,spatial_sustained,0.765,False
2677,126,126,1,1,1023,spatial_sustained,0.7732,False
2678,127,127,1,1,26,spatial_sustained,0.8152,False
2679,127,127,1,1,28,spatial_sustained,0.7591,False
2680,127,127,1,7,68,spatial_sustained,0.9732,True
2681,127,127,1,1,123,spatial_sustained,0.9515,False
2682,127,127,1,9,202,spatial_sustained,0.9422,True
2683,127,127,1,1,191,spatial_sustained,0.6636,False
2684,127,127,1,9,244,spatial_sustained,0.9932,True
2685,127,127,1,1,286,spatial_sustained,0.5428,False
2686,127,127,1,2,322,spatial_sustained,0.7323,True
2687,127,127,1,19,447,spatial_sustained,0.8698,True
2688,127,127,1,1,400,spatial_sustained,0.9863,False
2689,127,127,1,1,417,spatial_sustained,0.7,False
2690,127,127,1,10,795,spatial_sustained,0.9495,True
2691,127,127,1,1,768,spatial_sustained,0.5473,False
2692,127,127,1,1,773,spatial_sustained,0.5165,False
2693,127,127,1,3,902,spatial_sustained,0.6833,True
2694,127,127,1,1,880,spatial_sustained,0.7029,False
2695,127,127,1,1,888,spatial_sustained,0.8287,False
2696,127,127,1,10,926,spatial_sustained,0.896,True
2697,127,127,1,1,937,spatial_sustained,0.5638,False
2698,127,127,1,1,1001,spatial_sustained,0.5342,False
2699,127,127,1,1,1004,spatial_sustained,0.5265,False
2700,127,127,1,2,1017,spatial_sustained,0.7157,True
2701,128,128,1,1,25,spatial_sustained,0.6264,False
2702,128,128,1,1,30,spatial_sustained,0.7604,False
2703,128,128,1,1,123,spatial_sustained,0.9617,False
2704,128,128,1,9,202,spatial_sustained,0.9628,True
2705,128,128,1,9,244,spatial_sustained,0.9879,True
2706,128,128,1,1,318,spatial_sustained,0.5838,False
2707,128,128,1,1,322,spatial_sustained,0.9346,False
2708,128,128,1,18,433,spatial_sustained,0.8955,True
2709,128,128,1,1,352,spatial_sustained,0.8366,False
2710,128,128,1,1,367,spatial_sustained,0.8964,False
2711,128,128,1,17,477,spatial_sustained,0.9147,True
2712,128,128,1,1,414,spatial_sustained,0.9723,False
2713,128,128,1,3,736,spatial_sustained,0.7022,True
2714,128,128,1,1,754,spatial_sustained,0.5996,False
2715,128,128,1,9,795,spatial_sustained,0.9981,True
2716,128,128,1,1,888,spatial_sustained,0.7186,False
2717,128,128,1,9,925,spatial_sustained,0.9034,True
2718,128,128,1,1,902,spatial_sustained,0.9791,False
2719,128,128,1,1,998,spatial_sustained,0.5051,False
2720,128,128,1,1,1016,spatial_sustained,0.5874,False
2721,129,129,1,1,34,spatial_sustained,0.5563,False
2722,129,129,1,1,97,spatial_sustained,0.6804,False
2723,129,129,1,1,123,spatial_sustained,0.9608,False
2724,129,129,1,1,161,spatial_sustained,0.8265,False
2725,129,129,1,1,318,spatial_sustained,0.5686,False
2726,129,129,1,1,322,spatial_sustained,0.9556,False
2727,129,129,1,18,433,spatial_sustained,0.9353,True
2728,129,129,1,1,367,spatial_sustained,0.9952,False
2729,129,129,1,8,411,spatial_sustained,0.9765,True
2730,129,129,1,2,415,spatial_sustained,0.9154,True
2731,129,129,1,2,670,spatial_sustained,0.6262,True
2732,129,129,1,3,736,spatial_sustained,0.6543,True
2733,129,129,1,3,766,spatial_sustained,0.6841,True
2734,129,129,1,1,762,spatial_sustained,0.5092,False
2735,129,129,1,1,833,spatial_sustained,0.5824,False
2736,129,129,1,1,896,spatial_sustained,0.861,False
2737,129,129,1,1,951,spatial_sustained,0.5677,False
2738,129,129,1,1,999,spatial_sustained,0.8197,False
2739,129,129,1,1,1013,spatial_sustained,0.7113,False
2740,130,130,1,1,80,spatial_sustained,0.5535,False
2741,130,130,1,1,123,spatial_sustained,0.9637,False
2742,130,130,1,1,166,spatial_sustained,0.5734,False
2743,130,130,1,2,317,spatial_sustained,0.6954,True
2744,130,130,1,18,433,spatial_sustained,0.9505,True
2745,130,130,1,1,367,spatial_sustained,1.0,False
2746,130,130,1,8,411,spatial_sustained,0.9767,True
2747,130,130,1,2,449,spatial_sustained,0.6868,True
2748,130,130,1,1,560,spatial_sustained,0.5749,False
2749,130,130,1,9,656,spatial_sustained,0.946,True
2750,130,130,1,9,732,spatial_sustained,0.5997,True
2751,130,130,1,2,802,spatial_sustained,0.5797,True
2752,130,130,1,1,800,spatial_sustained,0.5449,False
2753,130,130,1,1,822,spatial_sustained,0.9286,False
2754,130,130,1,3,868,spatial_sustained,0.5854,True
2755,130,130,1,1,860,spatial_sustained,0.5246,False
2756,130,130,1,1,990,spatial_sustained,0.558,False
2757,131,131,1,1,123,spatial_sustained,0.986,False
2758,131,131,1,2,163,spatial_sustained,0.5914,True
2759,131,131,1,1,172,spatial_sustained,0.9937,False
2760,131,131,1,1,253,spatial_sustained,0.9244,False
2761,131,131,1,1,257,spatial_sustained,0.5107,False
2762,131,131,1,1,321,spatial_sustained,0.516,False
2763,131,131,1,18,433,spatial_sustained,0.9601,True
2764,131,131,1,10,411,spatial_sustained,0.877,True
2765,131,131,1,1,391,spatial_sustained,0.8917,False
2766,131,131,1,1,481,spatial_sustained,0.5537,False
2767,131,131,1,1,551,spatial_sustained,0.7279,False
2768,131,131,1,1,560,spatial_sustained,0.5169,False
2769,131,131,1,9,656,spatial_sustained,0.962,True
2770,131,131,1,1,703,spatial_sustained,0.5427,False
2771,131,131,1,1,733,spatial_sustained,0.5717,False
2772,131,131,1,1,770,spatial_sustained,0.5176,False
2773,131,131,1,1,822,spatial_sustained,0.9588,False
2774,131,131,1,1,893,spatial_sustained,0.5075,False
2775,131,131,1,1,912,spatial_sustained,0.5943,False
2776,131,131,1,2,951,spatial_sustained,0.522,True
2777,131,131,1,1,955,spatial_sustained,0.6349,False
2778,132,132,1,1,23,spatial_sustained,0.7708,False
2779,132,132,1,1,37,spatial_sustained,0.5138,False
2780,132,132,1,1,65,spatial_sustained,0.6447,False
2781,132,132,1,2,155,spatial_sustained,0.7865,True
2782,132,132,1,6,196,spatial_sustained,0.9494,True
2783,132,132,1,1,172,spatial_sustained,1.0,False
2784,132,132,1,1,253,spatial_sustained,0.9702,False
2785,132,132,1,1,288,spatial_sustained,0.6111,False
2786,132,132,1,18,433,spatial_sustained,0.9692,True
2787,132,132,1,8,411,spatial_sustained,0.9363,True
2788,132,132,1,1,391,spatial_sustained,0.9685,False
2789,132,132,1,1,623,spatial_sustained,0.5445,False
2790,132,132,1,2,657,spatial_sustained,0.565,True
2791,132,132,1,1,665,spatial_sustained,0.6134,False
2792,132,132,1,1,766,spatial_sustained,0.5167,False
2793,132,132,1,1,802,spatial_sustained,0.6505,False
2794,132,132,1,2,855,spatial_sustained,0.7842,True
2795,132,132,1,1,862,spatial_sustained,0.5008,False
2796,132,132,1,1,890,spatial_sustained,0.5689,False
2797,132,132,1,1,936,spatial_sustained,0.5498,False
2798,132,132,1,1,1017,spatial_sustained,0.7443,False
